imdb_id,popularity,movie_budget,movie_revenue,movie_name,cast,movie_director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year
tt0116313,0.468045,26000000,116400000,The First Wives Club,Bette Midler|Goldie Hawn|Diane Keaton|Maggie Smith|Dan Hedaya,Hugh Wilson,Don't get mad. Get everything.,divorce|divorced woman|reunited friends,"Erstwhile college chums Elise, Annie and Brenda reunite for the funeral of a friend who committed suicide after her husband traded her in for a hot new model -- only to realize they're all in the same predicament. With help from an interior decorator, a socialite, Annie's daughter and a mafioso, they form a troika and plot payback against their two-timing exes with delicious results.",103,Comedy,Paramount Pictures,1996-09-20,80,6.4,1996
tt0116743,0.45993900000000004,3000000,4109095,Kama Sutra - A Tale of Love,Indira Varma|Sarita Choudhury|Ramon Tikaram|Naveen Andrews,Mira Nair,,poetry|eroticism|woman director,"Tara and Maya are two inseparable friends in India. Their tastes, habits, and hobbies are the same. Years later, the two have matured, but have maintained their friendship. Tara gets married to the local prince, Raj Singh, who soon succeeds the throne as the sole heir. After the marriage, Raj gets bored of Tara and starts seeking another female to satisfy his sexual needs. He notices Maya and is instantly attracted to her. He has her included as one of his courtesans, and is intimate with her. Watch what happens when Tara finds out and the extent she will go to keep her marriage intact.",117,Drama|History|Romance,Mirabai Films|NDF International,1996-09-11,20,6.1,1996
tt0117666,0.455716,1000000,24475416,Sling Blade,Billy Bob Thornton|Dwight Yoakam|J. T. Walsh|John Ritter|Lucas Black,Billy Bob Thornton,A simple man. A difficult choice.,independent film|repair shop|southern|death threat|story,"Karl Childers is a mentally disabled man who has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, Karl is deemed fit to be released into the outside world.",135,Drama,Miramax Films,1996-08-30,87,6.9,1996
tt0117589,0.45339799999999997,4500000,13417292,Secrets & Lies,Timothy Spall|Phyllis Logan|Brenda Blethyn|Claire Rushbrook|Marianne Jean-Baptiste,Mike Leigh,,london|secret|socially deprived family|reunion|mother daughter relationship,"A middle-aged London factory worker (Blethyn) is shocked when the mixed-race daughter she gave up at birth decides to track her down. At first she denies she is her mother. All family members become emotional, as everyone's secrets are exposed.",142,Drama,Channel Four Films|CiBy 2000|Thin Man Films,1996-05-24,45,6.7,1996
tt0117002,0.442104,47000000,12379402,Mary Reilly,Julia Roberts|John Malkovich|George Cole|Michael Gambon|Glenn Close,Stephen Frears,The untold story of Jekyll and Hyde,servant|monster|laboratory|jekyll and hyde|housemaid,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",104,Drama|Horror|Thriller|Romance,TriStar Pictures|NFH Productions,1996-02-23,26,5.4,1996
tt0116409,0.43529300000000004,50000000,75000000,The Ghost and the Darkness,Michael Douglas|Val Kilmer|Tom Wilkinson|John Kani|Emily Mortimer,Stephen Hopkins,Prey For The Hunters,africa|lion|bridge|based on true story|kenya,"Set in 1898, this movie is based on the true story of two lions in Africa that killed 130 people over a nine month period, while a bridge engineer and an experienced old hunter tried to kill them.",109,Adventure,Douglas/Reuther Productions|Constellation Entertainment,1996-10-11,104,6.3,1996
tt0116722,0.401898,7000000,405000,Jude,Kate Winslet|Christopher Eccleston|Liam Cunningham|Rachel Griffiths|June Whitfield,Michael Winterbottom,A time without pity. A society without mercy. A love without equal.,,"In late 19th-century England, Jude aspires to be an academic, but is hobbled by his blue-collar background. Instead, he works as a stonemason and is trapped in an unloving marriage to a farmer's daughter named Arabella. But when his wife leaves him, Jude sees an opportunity to improve himself. He moves to the city and begins an affair with his married cousin, Sue, courting tragedy every step of the way.",123,Drama|Romance,Revolution Films|PolyGram Filmed Entertainment|British Broadcasting Corporation (BBC),1996-02-06,20,6.7,1996
tt0116905,0.39713899999999996,5000000,13269963,Lone Star,Chris Cooper|Matthew McConaughey|Elizabeth PeÃ±a|Kris Kristofferson|Joe Morton,John Sayles,John Sayles invites you to return to the scene of the crime.,sheriff|family secrets|dark secrets,"When the skeleton of his murdered predecessor is found, Sheriff Sam Deeds unearths many other long-buried secrets in his Texas border town.",135,Drama|Mystery|Romance,Castle Rock Entertainment|Columbia Pictures Corporation|Rio Dulce,1996-06-21,27,6.6,1996
tt0116322,0.340804,25530000,20080020,Flipper,Elijah Wood|Paul Hogan|Jonathan Banks|Jason Fuchs|Robert Deacon,Alan Shapiro,This summer it's finally safe to go back in the water.,dolphin|florida|florida keys|summer,"Sandy Ricks is sent by his mom to Coral Key, a rustic island in the Florida keys, to spend the summer with his uncle Porter Ricks. Sandy dislikes everything about his new environment until a new friend comes into his life, a dolphin named Flipper, that brings uncle and nephew together and leads Sandy on the summer adventure of a lifetime.",95,Adventure|Family,Universal Pictures|The Bubble Factory|American Films,1996-05-17,47,5.5,1996
tt0115862,0.366286,50000000,22540359,The Chamber,Chris O'Donnell|Gene Hackman|Faye Dunaway|Robert Prosky|Lela Rochon,James Foley,,ku klux klan|doomed man,"Having survived the hatred and bigotry that was his Klansman grandfather's only legacy, young attorney Adam Hall seeks at the last minute to appeal the old man's death sentence for the murder of two small Jewish boys 30 years before. Only four weeks before Sam Cayhall is to be executed, Adam meets his grandfather for the first time in the Mississippi prison which has held him since the crime. The meeting is predictably tense when the educated, young Mr. ""Hall"" confronts his venom-spewing elder, Mr. ""Cayhall,"" about the murders. The next day, headlines run proclaiming Adam the grandson who has come to the state to save his grandfather, the infamous Ku Klux Klan bomber. While the old man's life lies in the balance, Adam's motivation in fighting this battle becomes clear as the story unfolds. Not only does he fight for his grandfather, but perhaps for himself as well. He has come to heal the wounds of his own father's suicide...",113,Drama|Thriller,Imagine Entertainment|Universal Pictures|Davis Entertainment,1996-10-11,26,6.0,1996
tt0118158,0.36509,38000000,10300000,White Squall,Jeff Bridges|Caroline Goodall|John Savage|Scott Wolf|Jeremy Sisto,Ridley Scott,,female nudity|sailing trip|diary|sailing|survival,Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.,129,Action|Drama,Hollywood Pictures|Largo Entertainment|Scott Free Productions,1996-02-02,41,6.2,1996
tt0117331,0.347219,45000000,17300889,The Phantom,Billy Zane|Kristy Swanson|Treat Williams|Catherine Zeta-Jones|James Remar,Simon Wincer,Slam Evil!,secret identity|gold|gangster boss|phantom|silver,The 21st successor to the role of Bengalla's resident superhero must travel to New York to prevent a rich madman from obtaining three magic skulls that would give him the secret to ultimate power.,100,Adventure|Action,Paramount Pictures|Village Roadshow Pictures|The Ladd Company,1996-06-06,69,4.9,1996
tt0116259,0.331074,38000000,17380126,Extreme Measures,Hugh Grant|Gene Hackman|Sarah Jessica Parker|David Morse|Bill Nunn,Michael Apted,Not all surgery is intended to cure.,new york|surgeon|british|suspense|morgue,"Thriller about Guy Luthan (Hugh Grant), a British doctor working at a hospital in New York who starts making unwanted enquiries when the body of a man who died in his emergency room disappears. The trail leads Luthan to the door of the eminent surgeon Dr Lawrence Myrick (Gene Hackman), but Luthan soon finds himself under in danger from people who want the hospital's secret to remain undiscovered.",118,Drama|Thriller,Columbia Pictures|Castle Rock Entertainment|Simian Films,1996-09-27,31,5.3,1996
tt0117039,0.317794,28000000,16900000,Michael Collins,Liam Neeson|Aidan Quinn|Stephen Rea|Alan Rickman|Julia Roberts,Neil Jordan,"Ireland, 1916. His Dreams Inspired Hope. His Words Ignited Passion. His Courage Forged A Nation's Destiny.",civil war|fight|president elections|freedom fighter|chinese civil war,"Michael Collins plays a crucial role in the establishment of the Irish Free State in the 1920s, but becomes vilified by those hoping to create a completely independent Irish republic.",132,Drama|Thriller,Warner Bros. Pictures|Geffen Pictures,1996-10-25,47,6.1,1996
tt0119256,0.392776,3000000,222559,Hard Eight,Philip Baker Hall|Gwyneth Paltrow|John C. Reilly|Samuel L. Jackson|F. William Parker,Paul Thomas Anderson,"When good luck is a long shot, you have to hedge your bets.",gambling|prostitute|casino|cheating|blackmail,A stranger mentors a young Reno gambler who weds a hooker and befriends a vulgar casino regular.,96,Drama|Thriller,Green Parrot|Trinity Filmed Entertainment|Rysher Entertainment,1996-02-28,69,6.6,1996
tt0116118,0.27362800000000004,5000000,42000000,Doctor Who,Paul McGann|Eric Roberts|Daphne Ashbrook|Sylvester McCoy|Yee Jee Tso,Geoffrey Sax,He's Back...and It's About Time!,clock|time|time travel|millenium|space,The Seventh Doctor becomes the Eighth. And on the streets of San Francisco â€“ alongside new ally Grace Holloway - he battles the Master.,89,TV Movie|Adventure|Drama|Science Fiction,Universal TV|20th Century Fox Television|BBC Worldwide,1996-05-14,35,5.6,1996
tt0117477,0.24396199999999998,3000000,2503829,Ridicule,Charles Berling|Jean Rochefort|Fanny Ardant|Judith GodrÃ¨che|Bernard Giraudeau,Patrice Leconte,,painter|sex|flower|bedroom|court,"To get royal backing on a needed drainage project, a poor French lord must learn to play the delicate games of wit at court at Versailles.",102,Comedy|Drama|Romance,EpithÃ¨te Films,1996-05-09,18,6.6,1996
tt0116654,0.240968,40000000,49627779,The Island of Dr. Moreau,Marlon Brando|Val Kilmer|David Thewlis|Fairuza Balk|Daniel Rigney,Richard Stanley|John Frankenheimer,The gates of hell are unlocked.,monster|experiment|island|mutation|genetics,A shipwrecked sailor stumbles upon a mysterious island and is shocked to discover that a brilliant scientist and his lab assistant have found a way to combine human and animal DNA with horrific results.,96,Fantasy|Horror|Science Fiction,New Line Cinema,1996-08-23,68,4.6,1996
tt0117653,0.221598,15000000,76382,Silent Trigger,Dolph Lundgren|Gina Bellman|Conrad Dunn|Christopher Heyerdahl,Russell Mulcahy,The Terms are Clear. Kill or be Killed.,,"Waxman is a former Special Forces soldier who is now working as a heavily armed assassin for a top secret government agency. When a covert mission goes terribly wrong, Waxman and fellow assassin Clegg become that agency's prime targets.",93,Drama|Action|Thriller,Newmarket Capital Group|Cine Grande Corporation|Filmline International|Conquistador Entertainment|Algonquin Productions Limited,1996-06-26,11,4.6,1996
tt0115906,0.21156599999999998,3000000,153155,Citizen Ruth,Laura Dern|Swoosie Kurtz|Kurtwood Smith|Mary Kay Place|Kelly Preston,Alexander Payne,"Life, liberty, money and the pursuit of happiness. She's gotta have it.",judge|independent film|extremist,"""Citizen Ruth"" is the story of Ruth Stoops, a woman who nobody even noticed -- until she got pregnant. Now, everyone wants a piece of her. The film is a comedy about one woman caught in the ultimate tug-of-war: a clash of wild, noisy, ridiculous people that rapidly dissolves into a media circus.",104,Drama|Comedy,Miramax Films|Independent Pictures (II),1996-12-13,10,7.0,1996
tt0116707,0.111375,13000000,4619014,Joe's Apartment,Jerry O'Connell|Megan Ward|Billy West|Reginald Hudlin|Willi One Blood,John Payson,Sex Bugs Rock 'n Roll,flat|music|relation|rent|lodger,"A nice guy has just moved to New York and discovers that he must share his run-down apartment with a couple thousand singing, dancing cockroaches.",78,Fantasy|Comedy|Music,,1996-07-26,43,4.8,1996
tt0115610,0.099873,7000000,1100000,Bad Moon,Mariel Hemingway|Michael ParÃ©|Mason Gamble|Hrothgar Mathews|Ken Pogue,Eric Red,Half man.  Half wolf.  Total terror.,werewolf|dog|norse mythology|animal horror|lycanthrope,"One man's struggle to contain the curse he hides within... and his last-ditch attempt to free himself with the love of family. But when it looks as if he is losing his battle, and endangering all he holds most dear, the family dog, Thor, is the last hope for his family's survival... and the end to his Werewolf curse.",80,Horror,Morgan Creek Productions,1996-11-01,12,6.0,1996
tt0117104,0.09401699999999999,25000000,10070000,Mrs. Winterbourne,Shirley MacLaine|Ricki Lake|Brendan Fraser|Jane Krakowski|Loren Dean,Richard Benjamin,The story of a girl who is going from filthy to rich,role reversal|mistaken identity|train wreck,"Connie Doyle is eighteen and pregnant her boyfriend has kicked her out. She accidentaly ends up on a train where she meets Hugh Winterbourne and his wife Patricia who is pregnant. The train wrecks and she wakes up in the hosptial to find out that it's been assumed that she's Patricia. Hugh's mother takes her in and she falls in love with Hugh's brother Bill. Just when she thinks everything is going her way, her ex-boyfriend shows up.",105,Comedy|Romance|Drama,TriStar Pictures,1996-04-19,10,5.2,1996
